id,neighborhood,sq_m,rooms,bathrooms,floors,sq_m_allotment,floor,neighborhood_id,price,house_type_id,is_renewal_needed,has_ac,has_fitted_wardrobes,has_lift,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,parking_included,parking_price,orientation_north,orientation_west,orientation_south,orientation_east,house_type,district_id,district
13203,Penagrande,350.0,4,4,5,0.0,1,53,927700.0,4.0,False,True,True,False,True,False,True,False,False,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13202,Tres Olivos - Valverde,63.0,1,1,0,0.0,1,55,252000.0,1.0,False,True,False,True,False,True,False,False,True,True,True,True,0.0,False,False,True,True,Apartment,8,Fuencarral
13201,Fuencarral,400.0,1,1,0,305.0,1,55,345000.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,True,False,True,House or Chalet,8,Fuencarral
13200,Fuencarral,950.0,7,7,3,1.0,1,49,2800000.0,4.0,False,True,True,False,True,True,True,False,False,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13199,Fuencarral,270.0,6,3,0,0.0,5,53,790000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,True,True,False,False,Apartment,8,Fuencarral
13198,Pilar,65.0,2,1,0,0.0,9,54,226000.0,1.0,False,True,False,True,False,False,True,True,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13197,El Pardo,72.0,3,1,0,0.0,3,47,195000.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,0.0,False,True,False,True,Apartment,8,Fuencarral
13196,Tres Olivos - Valverde,600.0,10,11,4,1.0,1,55,2400000.0,4.0,False,True,True,False,True,True,True,True,True,False,True,True,0.0,False,False,True,True,House or Chalet,8,Fuencarral
13195,Pilar,65.0,2,1,0,0.0,1,54,205000.0,1.0,True,False,False,True,False,False,True,False,False,False,False,False,0.0,False,False,False,True,Apartment,8,Fuencarral
13194,Tres Olivos - Valverde,53.0,2,1,0,0.0,3,55,189000.0,1.0,True,True,False,False,False,False,True,False,False,True,False,False,0.0,False,False,True,False,Apartment,8,Fuencarral
13193,Las Tablas,119.0,3,2,0,0.0,1,51,500000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,True,False,True,Apartment,8,Fuencarral
13192,Mirasierra,305.0,5,5,0,0.0,1,56,1187500.0,4.0,True,False,False,False,False,True,False,False,True,False,True,True,0.0,False,False,True,False,House or Chalet,8,Fuencarral
13191,Mirasierra,305.0,5,5,4,200.0,1,56,1187500.0,4.0,True,False,False,False,False,True,False,False,True,False,True,True,0.0,False,False,True,False,House or Chalet,8,Fuencarral
13190,Fuencarral,290.0,5,5,4,0.0,1,56,1187000.0,4.0,False,False,True,False,True,True,True,False,True,False,True,True,0.0,True,False,True,False,House or Chalet,8,Fuencarral
13189,Las Tablas,95.0,2,2,0,0.0,5,51,425000.0,1.0,False,True,True,True,False,True,False,False,True,False,True,True,0.0,False,False,False,True,Apartment,8,Fuencarral
13188,Mirasierra,52.0,1,1,0,0.0,1,56,372000.0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13187,Penagrande,92.0,2,2,0,0.0,4,53,616000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13186,Penagrande,132.0,3,2,0,0.0,1,53,748000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13185,Penagrande,128.0,3,2,0,0.0,1,53,749000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13184,Penagrande,136.0,3,2,0,0.0,1,53,732000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13183,Penagrande,134.0,3,2,0,0.0,2,53,789000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13182,Penagrande,136.0,3,2,0,0.0,2,53,759000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13181,Penagrande,117.0,3,2,0,0.0,3,53,700000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13180,Penagrande,132.0,3,2,0,0.0,2,53,774000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13179,Penagrande,123.0,3,2,0,0.0,3,53,762000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13178,Penagrande,128.0,3,2,0,0.0,3,53,785000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13177,Penagrande,147.0,3,2,0,0.0,1,53,839000.0,2.0,False,False,False,True,False,True,True,False,True,True,True,True,0.0,False,False,False,False,Duplex,8,Fuencarral
13176,Penagrande,64.0,3,1,0,0.0,0,53,130000.0,1.0,True,False,False,True,False,False,False,False,False,False,False,False,0.0,True,False,False,False,Apartment,8,Fuencarral
13175,Las Tablas,90.0,2,2,0,0.0,4,51,398000.0,1.0,False,True,False,True,False,True,False,False,True,True,True,True,0.0,False,True,False,False,Apartment,8,Fuencarral
13174,La Paz,122.0,2,2,0,0.0,4,50,375000.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13173,Tres Olivos - Valverde,61.0,1,1,0,0.0,4,55,255000.0,1.0,False,False,True,True,False,True,False,False,False,False,True,True,0.0,False,False,True,False,Apartment,8,Fuencarral
13172,Tres Olivos - Valverde,38.0,1,1,0,0.0,1,55,149000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,True,False,False,Apartment,8,Fuencarral
13171,Pilar,75.0,2,1,0,0.0,4,54,229000.0,1.0,False,True,False,True,False,False,True,True,False,False,False,False,0.0,False,False,True,False,Apartment,8,Fuencarral
13170,Penagrande,414.0,4,5,4,304.0,1,53,850000.0,4.0,False,False,True,False,True,True,True,False,False,False,True,True,0.0,True,True,True,True,House or Chalet,8,Fuencarral
13169,Mirasierra,129.0,3,2,0,0.0,1,56,729000.0,1.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13168,Mirasierra,124.0,3,2,0,0.0,1,56,719000.0,1.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13167,Mirasierra,163.0,4,2,0,0.0,1,56,874000.0,1.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13166,Mirasierra,144.0,3,2,0,0.0,6,56,999000.0,3.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Penthouse,8,Fuencarral
13165,Mirasierra,145.0,3,2,0,0.0,6,56,999000.0,3.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Penthouse,8,Fuencarral
13164,Fuentelarreina,752.0,5,5,0,1.0,1,49,1800000.0,4.0,True,False,True,False,True,True,True,False,False,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13163,El Pardo,73.0,3,1,0,0.0,4,47,195000.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,True,False,True,False,Apartment,8,Fuencarral
13162,Mirasierra,108.0,4,1,0,0.0,0,56,340000.0,1.0,False,False,False,False,False,True,False,False,False,True,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13161,Penagrande,45.0,0,1,0,0.0,2,53,175000.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,True,Apartment,8,Fuencarral
13160,Montecarmelo,179.0,3,2,0,0.0,5,52,612000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13159,Mirasierra,696.0,5,3,3,980.0,1,56,2100920.0,4.0,False,False,True,False,True,True,True,True,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13158,Pilar,56.0,2,1,0,0.0,4,54,185000.0,1.0,False,True,True,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13157,Tres Olivos - Valverde,160.0,4,1,0,0.0,1,55,380000.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13156,Las Tablas,153.0,4,2,0,0.0,1,51,545000.0,1.0,False,True,True,True,False,True,False,True,True,True,True,True,0.0,True,False,True,False,Apartment,8,Fuencarral
13155,Tres Olivos - Valverde,324.0,4,2,0,0.0,1,55,650000.0,4.0,False,False,True,False,False,False,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13154,Tres Olivos - Valverde,160.0,4,1,0,0.0,1,55,380000.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13153,Mirasierra,517.0,7,6,2,1.0,1,56,1900000.0,4.0,False,False,True,False,True,True,True,False,True,False,True,True,0.0,False,False,True,True,House or Chalet,8,Fuencarral
13152,Mirasierra,680.0,5,5,2,2.0,1,56,3300000.0,4.0,False,True,True,False,True,True,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13151,Tres Olivos - Valverde,160.0,4,1,0,0.0,1,55,400000.0,1.0,False,False,True,False,False,False,True,True,False,False,False,False,0.0,False,True,True,True,Apartment,8,Fuencarral
13150,Fuencarral,121.0,4,3,0,0.0,2,55,315000.0,1.0,False,False,True,True,False,False,False,False,False,False,True,True,0.0,True,False,False,False,Apartment,8,Fuencarral
13149,Fuencarral,62.0,2,1,0,0.0,2,55,159000.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,Apartment,8,Fuencarral
13148,Fuencarral,137.0,4,2,0,0.0,1,55,255000.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,0.0,False,False,True,False,Apartment,8,Fuencarral
13147,Penagrande,146.0,4,3,0,0.0,3,53,665000.0,2.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,True,False,False,True,Duplex,8,Fuencarral
13146,Penagrande,388.0,5,6,4,0.0,1,53,1450000.0,4.0,False,False,False,False,True,True,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13145,Penagrande,368.0,5,6,4,0.0,1,53,1460000.0,4.0,False,False,False,False,True,True,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13144,Penagrande,397.0,5,6,4,0.0,1,53,1570000.0,4.0,False,False,False,False,True,True,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13143,Penagrande,417.0,5,6,4,0.0,1,53,1590000.0,4.0,False,False,False,False,True,True,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13142,Fuencarral,657.0,7,5,0,700.0,1,56,2260000.0,4.0,False,True,True,False,True,True,True,False,True,False,True,True,0.0,True,True,True,True,House or Chalet,8,Fuencarral
13141,Fuencarral,600.0,7,6,3,826.0,1,56,2300000.0,4.0,False,True,False,False,True,True,True,False,False,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13140,Fuencarral,420.0,5,5,3,254.0,1,56,950000.0,4.0,False,True,False,False,True,False,False,False,False,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13139,Fuencarral,550.0,6,6,3,1.0,1,56,2420000.0,4.0,False,True,False,False,True,True,False,False,False,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13138,Fuencarral,521.0,5,5,2,1.0,1,49,1800000.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,0.0,True,True,True,True,House or Chalet,8,Fuencarral
13137,Fuencarral,547.0,5,6,3,0.0,1,55,1930000.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13135,Fuencarral,372.0,6,4,2,0.0,1,56,1500000.0,4.0,True,False,True,False,True,False,True,True,False,False,True,True,0.0,False,True,True,False,House or Chalet,8,Fuencarral
13134,Penagrande,145.0,3,2,0,0.0,1,53,867000.0,2.0,False,False,False,True,False,True,True,False,True,True,True,True,0.0,False,False,False,False,Duplex,8,Fuencarral
13133,Penagrande,136.0,3,2,0,0.0,4,53,869000.0,1.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13132,Penagrande,158.0,3,2,0,0.0,4,53,1019000.0,2.0,False,False,False,True,False,True,True,False,True,False,True,True,0.0,False,False,False,False,Duplex,8,Fuencarral
13131,Penagrande,72.0,1,1,0,0.0,1,53,410000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,True,True,False,False,Apartment,8,Fuencarral
13130,Fuentelarreina,241.0,5,4,0,0.0,2,49,890000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,False,True,True,Apartment,8,Fuencarral
13129,Mirasierra,243.0,5,4,0,0.0,1,56,920000.0,1.0,False,False,True,True,False,True,True,False,False,True,True,True,0.0,False,False,True,True,Apartment,8,Fuencarral
13128,Penagrande,250.0,4,3,0,0.0,1,53,710000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,True,False,False,Apartment,8,Fuencarral
13127,Fuencarral,63.0,1,1,0,0.0,1,51,325000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,True,True,False,Apartment,8,Fuencarral
13126,Fuencarral,370.0,6,4,4,0.0,1,53,990000.0,4.0,False,False,True,False,True,True,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13125,Mirasierra,172.0,4,2,0,0.0,2,56,700000.0,1.0,True,False,True,True,False,True,True,False,False,True,True,True,0.0,True,False,False,False,Apartment,8,Fuencarral
13124,Penagrande,116.0,3,3,0,0.0,0,53,716010.0,2.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Duplex,8,Fuencarral
13123,Penagrande,88.0,2,2,0,0.0,0,53,528397.0,2.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Duplex,8,Fuencarral
13122,Penagrande,134.0,3,3,0,0.0,0,53,805298.0,2.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Duplex,8,Fuencarral
13121,Penagrande,106.0,2,2,0,0.0,1,53,599594.0,3.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Penthouse,8,Fuencarral
13120,Penagrande,87.0,2,2,0,0.0,3,53,556421.0,1.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13119,Penagrande,90.0,2,2,0,0.0,4,53,619111.0,1.0,False,False,False,True,False,True,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13118,Las Tablas,102.0,3,2,0,0.0,1,51,499000.0,1.0,False,True,True,True,False,True,True,True,True,True,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13117,Arroyo del Fresno,316.0,4,4,4,161.0,1,48,1125000.0,4.0,False,False,False,False,True,False,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13116,Arroyo del Fresno,303.0,4,4,4,241.0,1,48,1175000.0,4.0,False,False,False,False,True,False,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13115,Arroyo del Fresno,303.0,4,4,3,232.0,1,48,1175000.0,4.0,False,False,False,False,True,False,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13114,Arroyo del Fresno,316.0,4,4,4,180.0,1,48,1125000.0,4.0,False,False,False,False,True,False,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13113,Fuencarral,131.0,3,2,0,0.0,3,51,549000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,False,True,False,Apartment,8,Fuencarral
13112,Fuencarral,126.0,0,2,0,0.0,1,55,340000.0,1.0,False,True,False,True,False,False,False,False,False,False,True,False,18000.0,False,False,False,False,Apartment,8,Fuencarral
13111,Montecarmelo,300.0,5,3,4,402.0,1,52,1430000.0,4.0,False,False,False,False,True,True,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13110,Montecarmelo,302.0,4,4,4,402.0,1,52,1370000.0,4.0,False,False,False,False,True,True,True,False,True,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13109,Penagrande,99.0,2,2,0,0.0,0,53,525000.0,1.0,False,True,False,True,False,True,False,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13108,Penagrande,92.0,2,2,0,0.0,1,53,514000.0,3.0,False,True,False,True,False,True,False,False,True,False,True,True,0.0,False,False,False,False,Penthouse,8,Fuencarral
13107,Las Tablas,156.0,4,3,0,0.0,1,51,774020.0,3.0,False,True,True,True,False,True,False,False,False,True,True,True,0.0,False,False,False,False,Penthouse,8,Fuencarral
13106,Las Tablas,134.0,3,3,0,0.0,1,51,653165.0,3.0,False,True,True,True,False,True,False,False,False,True,True,True,0.0,False,False,False,False,Penthouse,8,Fuencarral
13105,Las Tablas,147.0,4,3,0,0.0,1,51,848529.0,3.0,False,True,True,True,False,True,False,False,False,True,True,True,0.0,False,False,False,False,Penthouse,8,Fuencarral
13104,Tres Olivos - Valverde,124.0,3,3,0,0.0,2,55,354000.0,1.0,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13103,Tres Olivos - Valverde,90.0,2,2,0,0.0,0,55,256000.0,1.0,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13102,Fuentelarreina,120.0,3,2,0,0.0,1,49,590000.0,1.0,False,False,False,True,False,True,True,False,False,True,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13101,Las Tablas,85.0,2,1,0,0.0,1,51,390000.0,1.0,False,False,True,True,False,True,False,False,True,True,True,True,0.0,True,False,False,True,Apartment,8,Fuencarral
13100,Las Tablas,133.0,2,2,0,0.0,4,51,499995.0,3.0,False,True,True,True,False,True,True,False,True,False,True,True,0.0,False,False,True,True,Penthouse,8,Fuencarral
13099,La Paz,122.0,3,2,0,0.0,4,50,375000.0,1.0,True,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13098,Tres Olivos - Valverde,211.0,5,3,2,150.0,1,55,420000.0,4.0,False,True,True,False,False,False,True,True,False,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13097,La Paz,165.0,3,3,0,0.0,3,50,598000.0,1.0,False,True,True,True,False,True,False,False,False,True,True,True,0.0,False,True,False,True,Apartment,8,Fuencarral
13096,Fuentelarreina,203.0,4,3,0,0.0,3,49,700000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,True,True,True,True,Apartment,8,Fuencarral
13095,Mirasierra,260.0,5,4,0,0.0,8,56,1597700.0,3.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,False,True,False,Penthouse,8,Fuencarral
13094,Montecarmelo,100.0,2,2,0,0.0,2,52,439000.0,1.0,False,True,True,True,False,True,False,False,True,True,True,True,0.0,False,False,True,False,Apartment,8,Fuencarral
13093,Penagrande,169.0,4,2,2,62.0,1,53,485000.0,4.0,False,True,False,False,True,False,True,False,False,False,True,True,0.0,False,False,True,False,House or Chalet,8,Fuencarral
13092,Pilar,80.0,3,1,0,0.0,1,54,199000.0,1.0,True,True,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13091,La Paz,105.0,4,2,0,0.0,7,50,390000.0,1.0,False,True,True,True,False,False,True,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13090,La Paz,223.0,5,4,0,0.0,6,50,725000.0,1.0,True,False,True,True,False,True,True,False,False,True,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13089,Penagrande,52.0,2,1,0,0.0,0,53,137000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13088,Tres Olivos - Valverde,100.0,3,2,0,0.0,9,55,350000.0,1.0,False,True,True,True,False,False,False,False,False,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13087,Penagrande,84.0,3,1,0,0.0,2,53,279000.0,1.0,False,True,True,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13086,Fuentelarreina,200.0,4,3,0,0.0,3,49,695000.0,1.0,False,False,True,True,False,True,True,False,True,True,True,True,0.0,False,False,True,False,Apartment,8,Fuencarral
13085,Las Tablas,100.0,3,2,0,0.0,2,51,465000.0,1.0,False,True,True,True,False,True,False,False,True,True,True,True,0.0,True,True,False,False,Apartment,8,Fuencarral
13084,Fuentelarreina,198.0,3,3,0,0.0,7,49,645000.0,1.0,False,True,False,True,False,True,False,False,False,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13083,Penagrande,116.0,4,2,0,0.0,1,53,315000.0,1.0,False,True,False,True,False,False,True,False,False,False,False,False,0.0,True,False,True,False,Apartment,8,Fuencarral
13082,Mirasierra,242.0,5,3,0,0.0,2,56,850000.0,1.0,True,False,True,True,False,True,True,False,True,True,True,True,0.0,True,False,True,False,Apartment,8,Fuencarral
13081,La Paz,140.0,3,2,0,0.0,0,50,499000.0,1.0,False,True,True,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13080,Fuencarral,197.0,4,3,0,0.0,7,56,760000.0,1.0,False,True,True,True,False,True,True,False,False,True,True,True,0.0,True,False,False,False,Apartment,8,Fuencarral
13079,Penagrande,148.0,3,2,0,0.0,6,53,660000.0,1.0,False,True,True,True,False,True,False,False,True,True,True,True,0.0,False,False,True,False,Apartment,8,Fuencarral
13078,La Paz,229.0,4,2,0,0.0,8,50,715000.0,1.0,False,True,True,True,False,True,True,True,False,True,False,False,0.0,True,True,False,True,Apartment,8,Fuencarral
13077,Pilar,64.0,2,1,0,0.0,1,54,177500.0,1.0,True,True,True,True,False,False,True,False,False,False,False,False,0.0,False,True,False,False,Apartment,8,Fuencarral
13076,Las Tablas,115.0,2,2,0,0.0,3,51,430000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13075,Pilar,80.0,3,1,0,0.0,2,54,230000.0,1.0,False,True,False,True,False,False,True,False,False,False,False,False,0.0,True,False,False,True,Apartment,8,Fuencarral
13074,Tres Olivos - Valverde,58.0,1,1,0,0.0,1,55,218000.0,1.0,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13073,Pilar,220.0,5,3,0,0.0,1,54,600000.0,1.0,True,False,True,True,False,True,True,False,False,True,False,False,0.0,True,True,True,True,Apartment,8,Fuencarral
13072,Pilar,220.0,4,3,0,0.0,1,54,600000.0,1.0,True,False,True,True,False,True,True,False,False,True,True,True,0.0,True,True,True,True,Apartment,8,Fuencarral
13071,Penagrande,135.0,5,2,3,300.0,1,53,600000.0,4.0,True,True,True,False,True,False,True,True,True,False,True,True,0.0,True,False,True,False,House or Chalet,8,Fuencarral
13070,Penagrande,99.0,2,2,0,0.0,1,53,525000.0,1.0,False,False,False,False,False,False,False,False,False,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13069,Penagrande,92.0,2,2,0,0.0,1,53,514000.0,1.0,False,True,False,True,False,True,True,False,True,True,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13068,Arroyo del Fresno,141.0,3,2,0,0.0,1,48,415000.0,1.0,False,True,True,True,False,False,False,False,True,False,True,True,0.0,False,False,True,True,Apartment,8,Fuencarral
13067,Las Tablas,90.0,2,1,0,0.0,5,51,375000.0,3.0,False,True,True,True,False,True,True,True,True,True,True,False,15000.0,True,False,True,False,Penthouse,8,Fuencarral
13066,Las Tablas,165.0,4,3,0,0.0,2,51,620000.0,1.0,False,False,True,True,False,True,True,False,True,True,True,True,0.0,True,True,False,False,Apartment,8,Fuencarral
13065,Fuencarral,675.0,6,5,3,1.0,1,49,1980000.0,4.0,True,True,True,False,True,True,False,False,False,False,True,True,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13064,Penagrande,110.0,4,3,0,0.0,1,53,378000.0,1.0,False,True,True,True,False,False,True,False,False,True,False,False,0.0,True,False,False,True,Apartment,8,Fuencarral
13063,Las Tablas,131.0,3,2,0,0.0,3,51,549000.0,1.0,False,False,True,True,False,True,True,True,True,True,True,True,0.0,True,True,True,True,Apartment,8,Fuencarral
13062,El Pardo,69.0,2,1,0,0.0,2,47,240000.0,1.0,False,False,True,True,False,False,True,False,True,False,False,False,0.0,True,False,False,False,Apartment,8,Fuencarral
13061,Fuencarral,51.0,1,1,0,0.0,1,55,165000.0,4.0,False,True,True,False,False,False,False,True,False,False,False,False,0.0,False,False,False,False,House or Chalet,8,Fuencarral
13060,Fuentelarreina,245.0,4,3,0,0.0,2,49,700000.0,1.0,False,False,True,True,False,True,True,True,True,True,True,True,0.0,False,False,True,False,Apartment,8,Fuencarral
13059,Tres Olivos - Valverde,50.0,1,1,0,0.0,1,55,265000.0,1.0,False,True,True,False,False,False,False,False,True,False,True,True,0.0,False,False,False,True,Apartment,8,Fuencarral
13058,Penagrande,136.0,3,2,0,0.0,0,53,587000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,True,False,True,False,Apartment,8,Fuencarral
13057,Las Tablas,165.0,2,2,0,0.0,5,51,595000.0,3.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,True,True,True,Penthouse,8,Fuencarral
13056,Fuencarral,82.0,3,2,0,0.0,0,49,255000.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,0.0,False,False,True,False,Apartment,8,Fuencarral
13055,La Paz,129.0,3,2,0,0.0,4,50,375000.0,1.0,False,True,True,True,False,True,False,False,False,True,False,False,0.0,False,False,True,False,Apartment,8,Fuencarral
13054,Tres Olivos - Valverde,60.0,0,1,0,0.0,0,55,125000.0,1.0,False,True,True,True,False,False,False,False,True,False,False,False,0.0,False,False,True,False,Apartment,8,Fuencarral
13053,Montecarmelo,130.0,3,2,0,0.0,2,52,600000.0,1.0,False,True,True,True,False,True,True,True,True,True,True,True,0.0,False,True,False,True,Apartment,8,Fuencarral
13052,Penagrande,383.0,5,4,3,304.0,1,53,850000.0,4.0,False,True,True,False,True,True,True,False,True,False,False,False,0.0,False,False,True,False,House or Chalet,8,Fuencarral
13051,Pilar,79.0,3,1,0,0.0,6,54,249000.0,1.0,False,True,False,True,False,False,True,False,False,False,False,False,0.0,False,False,True,False,Apartment,8,Fuencarral
13049,Las Tablas,133.0,3,2,0,0.0,2,51,509000.0,1.0,False,False,False,True,False,True,False,False,False,True,True,True,0.0,False,False,True,False,Apartment,8,Fuencarral
13048,Pilar,52.0,2,1,0,0.0,4,54,185000.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13047,Fuencarral,167.0,5,3,0,0.0,1,50,530000.0,1.0,False,True,False,False,False,False,False,False,False,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
13046,Fuencarral,138.0,3,2,0,0.0,1,55,409000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,8,Fuencarral
13045,Fuencarral,173.0,3,2,0,0.0,1,56,795000.0,1.0,False,True,False,False,False,True,True,False,False,False,True,True,0.0,False,False,False,False,Apartment,8,Fuencarral
